coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage,dataset_id
26803240,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486046.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486046.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486046_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486046_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:60bfea64-db29-4db7-89c4-bef3548eb600,2020-10-15 13:42:28,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26803240,StillImage,Photograph,en,370-symbiota_data
26803278,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0021000/BRIT21460.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0021000/BRIT21460.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0021000/BRIT21460_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0021000/BRIT21460_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:881ddc5a-fd68-434d-8bde-7e23daa30b7a,2020-10-15 13:42:28,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26803278,StillImage,Photograph,en,370-symbiota_data
26803446,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388701.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388701.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388701_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388701_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:11976dc8-be15-41b5-abb7-b2468a7d354f,2020-10-15 13:42:28,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26803446,StillImage,Photograph,en,370-symbiota_data
26803461,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388815.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388815.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388815_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388815_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:1116ca6f-ce9f-47af-b60c-7a3d4c7cf76d,2020-10-15 13:42:28,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26803461,StillImage,Photograph,en,370-symbiota_data
26803538,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0485000/BRIT485259.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0485000/BRIT485259.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0485000/BRIT485259_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0485000/BRIT485259_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:9b01d147-a00f-4782-9cd8-769b7bd73af5,2020-10-15 13:42:28,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26803538,StillImage,Photograph,en,370-symbiota_data
26803921,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388382.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388382.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388382_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388382_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:bc45d37d-edd1-4724-9b49-87f897c913f1,2020-10-15 13:42:29,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26803921,StillImage,Photograph,en,370-symbiota_data
26804022,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388252.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388252.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388252_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0388000/BRIT388252_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:f55e3926-f76f-4c25-b86a-dfa06008e179,2020-10-15 13:42:29,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26804022,StillImage,Photograph,en,370-symbiota_data
26804117,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0387000/BRIT387209.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0387000/BRIT387209.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0387000/BRIT387209_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0387000/BRIT387209_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:2b219ab6-6015-4a77-b9a5-53cecb463761,2020-10-15 13:42:30,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26804117,StillImage,Photograph,en,370-symbiota_data
26804196,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0387000/BRIT387589.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0387000/BRIT387589.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0387000/BRIT387589_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0387000/BRIT387589_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:89804c71-6708-497d-94ea-f4d11c0cb44f,2020-10-15 13:42:30,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26804196,StillImage,Photograph,en,370-symbiota_data
26804652,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0449000/BRIT449901.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0449000/BRIT449901.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0449000/BRIT449901_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0449000/BRIT449901_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:b57005d1-f79d-425e-a100-d80018e3b832,2020-10-15 13:42:31,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26804652,StillImage,Photograph,en,370-symbiota_data
26804937,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486972.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486972.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486972_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486972_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:077bd569-da3d-4d71-b497-4ec49e7f13b0,2020-10-15 13:42:32,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26804937,StillImage,Photograph,en,370-symbiota_data
26805160,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487231.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487231.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487231_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487231_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:4e039f88-de72-4bfe-8684-0156d60ea4b1,2020-10-15 13:42:32,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26805160,StillImage,Photograph,en,370-symbiota_data
26805212,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487219.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487219.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487219_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487219_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:f7c25b28-c6ff-44f7-a296-a1a04396571d,2020-10-15 13:42:32,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26805212,StillImage,Photograph,en,370-symbiota_data
26805215,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486912.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486912.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486912_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486912_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:7e006949-f6b0-434a-b064-9fcd66a3d791,2020-10-15 13:42:32,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26805215,StillImage,Photograph,en,370-symbiota_data
26805239,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487175.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487175.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487175_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487175_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:ec542d66-efd6-4ef5-9427-2736bc5e1199,2020-10-15 13:42:32,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26805239,StillImage,Photograph,en,370-symbiota_data
26805318,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0485000/BRIT485658.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0485000/BRIT485658.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0485000/BRIT485658_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0485000/BRIT485658_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:996185c4-5ded-43fc-9b4b-785890ed9661,2020-10-15 13:42:32,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26805318,StillImage,Photograph,en,370-symbiota_data
26805430,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0488000/BRIT488305.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0488000/BRIT488305.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0488000/BRIT488305_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0488000/BRIT488305_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:3351fdd4-3960-4094-af4d-48a61b52efe7,2020-10-15 13:42:33,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26805430,StillImage,Photograph,en,370-symbiota_data
26805550,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486462.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486462.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486462_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486462_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:07332c6f-dff4-4167-a64d-119af0f5ad24,2020-10-15 13:42:33,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26805550,StillImage,Photograph,en,370-symbiota_data
26805631,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486225.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486225.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486225_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486225_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:93a3c2a3-d6d4-41e2-9b3f-dd274cd94810,2020-10-15 13:42:33,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26805631,StillImage,Photograph,en,370-symbiota_data
26805702,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486439.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486439.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486439_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0486000/BRIT486439_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:1d32beab-cc11-4390-a3bd-30075fd6c3f8,2020-10-15 13:42:33,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26805702,StillImage,Photograph,en,370-symbiota_data
26805839,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487012.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487012.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487012_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487012_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:7fbb4bf2-d474-49f4-a334-fc76c187b4d2,2020-10-15 13:42:34,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26805839,StillImage,Photograph,en,370-symbiota_data
26805908,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487154.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487154.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487154_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0487000/BRIT487154_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:f956e4c9-1bec-4e1a-b6e5-72ebd702e304,2020-10-15 13:42:34,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26805908,StillImage,Photograph,en,370-symbiota_data
26806020,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366380.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366380.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366380_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366380_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:6bb85a70-34d6-4203-b48d-551771cc75a8,2020-10-15 13:42:34,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26806020,StillImage,Photograph,en,370-symbiota_data
26806021,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366660.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366660.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366660_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366660_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:144e2f24-2cd0-42e1-bfb2-29f70f925107,2020-10-15 13:42:34,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26806021,StillImage,Photograph,en,370-symbiota_data
26806115,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366529.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366529.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366529_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366529_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:d78276a1-94ba-4ee9-a534-0484bf076c9a,2020-10-15 13:42:34,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26806115,StillImage,Photograph,en,370-symbiota_data
26806328,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0368000/BRIT368402.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0368000/BRIT368402.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0368000/BRIT368402_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0368000/BRIT368402_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:ea90de44-6cd0-44d4-b059-e8a507d43b55,2020-10-15 13:42:35,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26806328,StillImage,Photograph,en,370-symbiota_data
26806370,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0368000/BRIT368527.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0368000/BRIT368527.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0368000/BRIT368527_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0368000/BRIT368527_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:8fc4e8be-36d9-44cc-9524-ae031f1d9d6a,2020-10-15 13:42:35,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26806370,StillImage,Photograph,en,370-symbiota_data
26806422,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0375000/BRIT375420.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0375000/BRIT375420.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0375000/BRIT375420_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0375000/BRIT375420_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:3b479e04-1e21-470e-9ce3-5a400f102ea2,2020-10-15 13:42:35,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26806422,StillImage,Photograph,en,370-symbiota_data
26806699,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0362000/BRIT362845.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0362000/BRIT362845.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0362000/BRIT362845_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0362000/BRIT362845_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:52547e09-ac5f-4723-aed0-419b44ea28e7,2020-10-15 13:42:36,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26806699,StillImage,Photograph,en,370-symbiota_data
26806898,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0364000/BRIT364384.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0364000/BRIT364384.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0364000/BRIT364384_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0364000/BRIT364384_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:11325da7-6d86-4a1e-832d-e05e6461a5b3,2020-10-15 13:42:36,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26806898,StillImage,Photograph,en,370-symbiota_data
26806992,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0368000/BRIT368013.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0368000/BRIT368013.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0368000/BRIT368013_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0368000/BRIT368013_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:44890e70-10a7-4f19-aeb0-f329704be02f,2020-10-15 13:42:36,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26806992,StillImage,Photograph,en,370-symbiota_data
26807040,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366376.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366376.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366376_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366376_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:46ab743e-0228-43fb-b6e7-f356294dddb5,2020-10-15 13:42:36,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26807040,StillImage,Photograph,en,370-symbiota_data
26807050,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366236.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366236.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366236_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0366000/BRIT366236_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:a65ee0ab-433a-40b6-97c4-25796287fb6a,2020-10-15 13:42:36,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26807050,StillImage,Photograph,en,370-symbiota_data
26807426,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374479.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374479.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374479_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374479_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:03664022-c1bb-49af-8e26-8a2cecd98d6d,2020-10-15 13:42:37,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26807426,StillImage,Photograph,en,370-symbiota_data
26807433,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374007.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374007.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374007_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374007_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:15bdef52-371a-4d05-90bf-7603f85779c1,2020-10-15 13:42:37,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26807433,StillImage,Photograph,en,370-symbiota_data
26807438,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374594.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374594.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374594_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374594_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:1a011b9e-33ab-4cad-9282-59bbd713e4c8,2020-10-15 13:42:37,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26807438,StillImage,Photograph,en,370-symbiota_data
26807761,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374184.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374184.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374184_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0374000/BRIT374184_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:6ac106cd-394f-4a95-928b-1260c36dea36,2020-10-15 13:42:38,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26807761,StillImage,Photograph,en,370-symbiota_data
